org_name	ncbi_link	repr
Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/025/195/GCA_001025195.1_ASM102519v1	False
Bifidobacterium coryneforme	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/737/865/GCA_000737865.1_ASM73786v1	True
Bifidobacterium dentium Bd1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/024/445/GCA_000024445.1_ASM2444v1	False
Bifidobacterium dentium JCM 1195 = DSM 20436	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/042/595/GCA_001042595.1_ASM104259v1	True
Bifidobacterium indicum LMG 11587 = DSM 20214	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/706/765/GCA_000706765.1_ASM70676v1	False
Bifidobacterium pseudolongum PV8-2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/800/475/GCA_000800475.2_ASM80047v2	True
Bifidobacterium pseudolongum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/282/915/GCA_002282915.1_ASM228291v1	False
Bifidobacterium pseudolongum subsp. globosum DSM 20092	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/706/665/GCA_002706665.1_ASM270666v1	False
Corynebacterium ammoniagenes DSM 20306	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/425/GCA_001941425.1_ASM194142v1	True
Corynebacterium ammoniagenes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/245/GCA_002005245.1_ASM200524v1	False
Brevibacterium linens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/606/005/GCA_001606005.1_ASM160600v1	True
Corynebacterium stationis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/561/975/GCA_001561975.1_ASM156197v1	False
Corynebacterium stationis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/345/GCA_001941345.1_ASM194134v1	True
Corynebacterium stationis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/024/345/GCA_002024345.1_ASM202434v1	False
Cellulomonas fimi ATCC 484	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/212/695/GCA_000212695.1_ASM21269v1	True
Cellulosimicrobium cellulans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/162/335/GCA_002162335.1_ASM216233v1	True
Cellulomonas flavigena DSM 20109	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/092/865/GCA_000092865.1_ASM9286v1	True
Corynebacterium diphtheriae NCTC 13129	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/815/GCA_000195815.1_ASM19581v1	False
Corynebacterium diphtheriae 31A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/875/GCA_000241875.1_ASM24187v1	False
Corynebacterium diphtheriae 241	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/895/GCA_000241895.1_ASM24189v1	False
Corynebacterium diphtheriae INCA 402	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/915/GCA_000241915.1_ASM24191v1	False
Corynebacterium diphtheriae BH8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/935/GCA_000241935.1_ASM24193v1	False
Corynebacterium diphtheriae HC03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/242/775/GCA_000242775.1_ASM24277v1	False
Corynebacterium diphtheriae HC02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/155/GCA_000255155.1_ASM25515v1	False
Corynebacterium diphtheriae C7 (beta)	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/175/GCA_000255175.1_ASM25517v1	False
Corynebacterium diphtheriae HC04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/195/GCA_000255195.1_ASM25519v1	False
Corynebacterium diphtheriae CDCE 8392	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/215/GCA_000255215.1_ASM25521v1	False
Corynebacterium diphtheriae HC01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/235/GCA_000255235.1_ASM25523v1	False
Corynebacterium diphtheriae VA01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/255/GCA_000255255.1_ASM25525v1	False
Corynebacterium diphtheriae PW8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/275/GCA_000255275.1_ASM25527v1	False
Corynebacterium diphtheriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/455/GCA_001457455.1_NCTC11397	True
Corynebacterium diphtheriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/902/275/GCA_001902275.1_ASM190227v1	False
Corynebacterium diphtheriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/073/375/GCA_002073375.2_ASM207337v2	False
Corynebacterium diphtheriae bv. mitis str. ISS 3319	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/843/135/GCA_002843135.1_ASM284313v1	False
Corynebacterium diphtheriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/194/045/GCA_003194045.1_ASM319404v1	False
Corynebacterium diphtheriae subsp. lausannense	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/312/965/GCA_900312965.1__CHUV2995_chromosome	False
Corynebacterium glutamicum R	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/225/GCA_000010225.1_ASM1022v1	False
Corynebacterium glutamicum ATCC 13032	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/325/GCA_000011325.1_ASM1132v1	False
Corynebacterium glutamicum ATCC 13032	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/335/GCA_000196335.1_ASM19633v1	False
Corynebacterium glutamicum K051	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/905/GCA_000382905.1_ASM38290v1	False
Corynebacterium glutamicum SCgG1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/404/145/GCA_000404145.1_ASM40414v1	False
Corynebacterium glutamicum SCgG2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/404/185/GCA_000404185.1_ASM40418v1	False
Corynebacterium glutamicum MB001	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/445/015/GCA_000445015.1_ASM44501v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/742/715/GCA_000742715.1_ASM74271v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/742/735/GCA_000742735.1_ASM74273v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/015/GCA_000828015.1_ASM82801v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/865/GCA_001447865.2_ASM144786v2	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/518/935/GCA_001518935.2_ASM151893v2	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/643/035/GCA_001643035.1_ASM164303v1	False
Corynebacterium glutamicum ZL-6	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/115/GCA_001683115.1_ASM168311v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/687/645/GCA_001687645.1_ASM168764v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/936/195/GCA_001936195.1_ASM193619v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/163/915/GCA_002163915.1_ASM216391v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/135/GCA_002220135.1_ASM222013v1	False
Corynebacterium glutamicum ATCC 14067	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/243/555/GCA_002243555.1_ASM224355v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/277/975/GCA_002277975.1_ASM227797v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/155/GCA_002355155.1_ASM235515v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/675/GCA_002355675.1_ASM235567v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/405/GCA_002847405.1_ASM284740v1	False
Corynebacterium glutamicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/425/GCA_002847425.1_ASM284742v1	False
Corynebacterium pseudotuberculosis FRC41	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/705/GCA_000143705.1_ASM14370v1	False
Corynebacterium pseudotuberculosis C231	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/144/675/GCA_000144675.1_ASM14467v1	True
Corynebacterium pseudotuberculosis 1002	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/144/935/GCA_000144935.2_ASM14493v2	False
Corynebacterium pseudotuberculosis I19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/152/065/GCA_000152065.2_ASM15206v2	False
Corynebacterium pseudotuberculosis PAT10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/221/625/GCA_000221625.1_ASM22162v1	False
Corynebacterium pseudotuberculosis 42/02-A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/175/GCA_000227175.1_ASM22717v1	False
Corynebacterium pseudotuberculosis CIP 52.97	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/605/GCA_000227605.2_ASM22760v2	False
Corynebacterium pseudotuberculosis 1/06-A	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/233/735/GCA_000233735.1_ASM23373v1	False
Corynebacterium pseudotuberculosis 3/99-5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/855/GCA_000241855.1_ASM24185v1	False
Corynebacterium pseudotuberculosis 316	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/248/375/GCA_000248375.1_ASM24837v1	False
Corynebacterium pseudotuberculosis P54B96	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/935/GCA_000255935.1_ASM25593v1	False
Corynebacterium pseudotuberculosis 267	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/258/385/GCA_000258385.1_ASM25838v1	False
Corynebacterium pseudotuberculosis 31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/155/GCA_000259155.3_ASM25915v3	False
Corynebacterium pseudotuberculosis 258	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/755/GCA_000263755.2_ASM26375v2	False
Corynebacterium pseudotuberculosis Cp162	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/545/GCA_000265545.2_ASM26554v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/730/365/GCA_000730365.1_ASM73036v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/730/405/GCA_000730405.1_ASM73040v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/730/445/GCA_000730445.1_ASM73044v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/764/045/GCA_000764045.2_ASM76404v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/814/865/GCA_000814865.1_ASM81486v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/972/805/GCA_000972805.1_ASM97280v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/017/615/GCA_001017615.1_ASM101761v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/026/945/GCA_001026945.1_ASM102694v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/047/215/GCA_001047215.2_ASM104721v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/186/445/GCA_001186445.1_ASM118644v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/298/505/GCA_001298505.1_ASM129850v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/475/GCA_001433475.1_ASM143347v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/295/GCA_001447295.1_ASM144729v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/456/175/GCA_001456175.1_ASM145617v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/481/675/GCA_001481675.1_ASM148167v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/481/715/GCA_001481715.1_ASM148171v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/481/755/GCA_001481755.1_ASM148175v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/579/825/GCA_001579825.1_ASM157982v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/579/865/GCA_001579865.1_ASM157986v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/579/885/GCA_001579885.2_ASM157988v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/579/925/GCA_001579925.1_ASM157992v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/653/295/GCA_001653295.1_ASM165329v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/653/315/GCA_001653315.1_ASM165331v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/495/GCA_001663495.1_ASM166349v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/682/255/GCA_001682255.1_ASM168225v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/682/275/GCA_001682275.1_ASM168227v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/765/GCA_001865765.1_ASM186576v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/866/985/GCA_001866985.1_ASM186698v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/005/GCA_001867005.1_ASM186700v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/025/GCA_001867025.1_ASM186702v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/045/GCA_001867045.1_ASM186704v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/065/GCA_001867065.1_ASM186706v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/085/GCA_001867085.1_ASM186708v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/105/GCA_001867105.1_ASM186710v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/125/GCA_001867125.1_ASM186712v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/145/GCA_001867145.1_ASM186714v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/165/GCA_001867165.1_ASM186716v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/889/145/GCA_001889145.1_ASM188914v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/265/GCA_001922265.1_ASM192226v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/285/GCA_001922285.1_ASM192228v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/942/005/GCA_001942005.2_ASM194200v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/085/GCA_001969085.2_ASM196908v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/095/GCA_001969095.2_ASM196909v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/145/GCA_001969145.2_ASM196914v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/165/GCA_001969165.2_ASM196916v2	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/975/165/GCA_001975165.1_ASM197516v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/989/595/GCA_001989595.1_ASM198959v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/385/GCA_002009385.1_ASM200938v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/009/415/GCA_002009415.1_ASM200941v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/072/715/GCA_002072715.1_ASM207271v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/155/265/GCA_002155265.1_ASM215526v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/794/435/GCA_002794435.1_ASM279443v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/869/805/GCA_002869805.1_ASM286980v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/235/GCA_002953235.1_ASM295323v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/275/GCA_002953275.1_ASM295327v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/315/GCA_002953315.1_ASM295331v1	False
Corynebacterium pseudotuberculosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/955/GCA_002953955.1_ASM295395v1	False
Corynebacterium callunae DSM 20147	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/344/785/GCA_000344785.1_ASM34478v1	True
Corynebacterium renale	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/655/GCA_900475655.1_45076_A02	False
Corynebacterium renale	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/478/035/GCA_900478035.1_47555_E02	False
Corynebacterium xerosis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/641/245/GCA_003641245.1_ASM364124v1	False
Corynebacterium variabile DSM 44702	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/395/GCA_000179395.2_ASM17939v2	True
Peptoclostridium acidaminophilum DSM 3953	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/597/865/GCA_000597865.1_ASM59786v1	True
Eubacterium limosum KIST612	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/152/245/GCA_000152245.2_ASM15224v2	False
Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/807/675/GCA_000807675.2_ASM80767v2	True
Eubacterium limosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/481/725/GCA_001481725.1_ASM148172v1	False
Thermodesulfobacterium commune DSM 2178	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/734/015/GCA_000734015.1_ASM73401v1	True
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/091/725/GCA_000091725.1_ASM9172v1	False
Propionibacterium freudenreichii subsp. freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/940/845/GCA_000940845.1_ASM94084v1	True
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/117/425/GCA_002117425.1_ASM211742v1	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/330/925/GCA_003330925.1_ASM333092v1	False
Propionibacterium freudenreichii subsp. shermanii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/016/155/GCA_900016155.1_PFREUDJS1	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/086/895/GCA_900086895.1_PFRJS18	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/086/925/GCA_900086925.1_PFRJS4	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/087/025/GCA_900087025.1_PFRJS2	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/087/165/GCA_900087165.1_PFRJS8	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/087/185/GCA_900087185.1_PFRJS11	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/087/275/GCA_900087275.1_PFRJS22-ph_1	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/087/375/GCA_900087375.1_PFRJS12-2	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/087/655/GCA_900087655.1_PFRJS14	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/092/755/GCA_900092755.1_PFRJS22-genome	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/035/GCA_900095035.1_PFRJS12-3	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/075/GCA_900095075.1_PFRJS12-1	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/165/GCA_900097165.1_PFRJS7	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/175/GCA_900097175.1_PFRJS13	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/205/GCA_900097205.1_PFRJS20	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/215/GCA_900097215.1_PFRJS21	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/225/GCA_900097225.1_PFRJS15	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/235/GCA_900097235.1_PFRJS17	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/245/GCA_900097245.1_PFRJS25	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/255/GCA_900097255.1_PFRJS-23	False
Propionibacterium freudenreichii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/097/265/GCA_900097265.1_PFRJS9	False
Cutibacterium acnes KPA171202	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/345/GCA_000008345.1_ASM834v1	True
Cutibacterium acnes SK137	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/765/GCA_000025765.1_ASM2576v1	False
Cutibacterium acnes 266	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/155/GCA_000213155.1_ASM21315v1	False
Cutibacterium acnes 6609	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/615/GCA_000217615.1_ASM21761v1	False
Cutibacterium acnes subsp. defendens ATCC 11828	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/231/215/GCA_000231215.1_ASM23121v1	False
Cutibacterium acnes TypeIA2 P.acn33	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/015/GCA_000240015.1_ASM24001v1	False
Cutibacterium acnes TypeIA2 P.acn17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/035/GCA_000240035.1_ASM24003v1	False
Cutibacterium acnes TypeIA2 P.acn31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/240/055/GCA_000240055.1_ASM24005v1	False
Cutibacterium acnes C1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/302/515/GCA_000302515.1_ASM30251v1	False
Cutibacterium acnes HL096PA1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/376/705/GCA_000376705.1_ASM37670v1	False
Cutibacterium acnes hdn-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/709/495/GCA_000709495.1_ASM70949v1	False
Cutibacterium acnes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/281/065/GCA_001281065.1_ASM128106v1	False
Cutibacterium acnes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/469/565/GCA_001469565.1_ASM146956v1	False
Cutibacterium acnes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/469/595/GCA_001469595.1_ASM146959v1	False
Cutibacterium acnes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/469/615/GCA_001469615.1_ASM146961v1	False
Cutibacterium acnes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/469/655/GCA_001469655.1_ASM146965v1	False
Cutibacterium acnes	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/030/305/GCA_003030305.1_ASM303030v1	False
